Price,Close
Ticker,XLV
Date,
2000-01-03,20.6121826171875
2000-01-04,20.144433975219727
2000-01-05,19.963729858398438
2000-01-06,20.02751922607422
2000-01-07,20.27200698852539
2000-01-10,22.344919204711914
2000-01-11,21.749616622924805
2000-01-12,21.388193130493164
2000-01-13,22.026016235351562
2000-01-14,21.834659576416016
2000-01-18,21.430709838867188
2000-01-19,21.940969467163086
2000-01-20,21.77088165283203
2000-01-21,21.728363037109375
2000-01-24,21.07991600036621
2000-01-25,21.22873878479004
2000-01-26,21.133066177368164
2000-01-27,21.0054988861084
2000-01-28,20.580284118652344
2000-01-31,20.4846134185791
2000-02-01,20.750377655029297
2000-02-02,21.260622024536133
2000-02-03,21.451976776123047
2000-02-04,21.526390075683594
2000-02-07,21.175582885742188
2000-02-08,21.409454345703125
2000-02-09,21.026762008666992
2000-02-10,20.84604835510254
2000-02-11,20.856674194335938
2000-02-14,20.473976135253906
2000-02-15,20.314533233642578
2000-02-16,19.740495681762695
2000-02-17,19.729856491088867
2000-02-18,19.18770980834961
2000-02-22,19.049522399902344
2000-02-23,19.34717559814453
2000-02-24,19.198345184326172
2000-02-25,18.603050231933594
2000-02-28,18.93259620666504
2000-02-29,19.14519500732422
2000-03-01,19.30464744567871
2000-03-02,19.219606399536133
2000-03-03,19.485363006591797
2000-03-06,19.102676391601562
2000-03-07,18.75187110900879
2000-03-08,18.656211853027344
2000-03-09,19.092042922973633
2000-03-10,18.93259620666504
2000-03-13,18.794391632080078
2000-03-14,18.847545623779297
2000-03-15,18.94322395324707
2000-03-16,19.92120361328125
2000-03-17,19.94247817993164
2000-03-20,20.325170516967773
2000-03-21,20.45272445678711
2000-03-22,20.97360610961914
2000-03-23,21.058652877807617
2000-03-24,21.239370346069336
2000-03-27,21.090545654296875
2000-03-28,21.111804962158203
2000-03-29,20.792892456054688
2000-03-30,20.49524688720703
2000-03-31,20.8673152923584
2000-04-03,20.856674194335938
2000-04-04,20.622812271118164
2000-04-05,20.4846134185791
2000-04-06,20.87793731689453
2000-04-07,20.93109130859375
2000-04-10,20.792892456054688
2000-04-11,20.97360610961914
2000-04-12,20.590919494628906
2000-04-13,20.07004165649414
2000-04-14,18.85818862915039
2000-04-17,19.017637252807617
2000-04-18,19.538515090942383
2000-04-19,20.04876708984375
2000-04-20,20.133811950683594
2000-04-24,19.846797943115234
2000-04-25,20.346412658691406
2000-04-26,20.55902671813965
2000-04-27,20.431459426879883
2000-04-28,20.622812271118164
2000-05-01,20.686586380004883
2000-05-02,20.27200698852539
2000-05-03,19.708599090576172
2000-05-04,19.64482307434082
2000-05-05,19.623558044433594
2000-05-08,19.666080474853516
2000-05-09,19.52788543701172
2000-05-10,19.496009826660156
2000-05-11,19.4747257232666
2000-05-12,19.814899444580078
2000-05-15,20.144433975219727
2000-05-16,20.410200119018555
2000-05-17,20.176332473754883
2000-05-18,20.155078887939453
2000-05-19,19.623558044433594
2000-05-22,19.400314331054688
2000-05-23,19.240873336791992
2000-05-24,19.368432998657227
2000-05-25,19.219606399536133
2000-05-26,19.070791244506836
2000-05-30,19.857425689697266
2000-05-31,20.07004165649414
2000-06-01,19.94247817993164
2000-06-02,20.431459426879883
2000-06-05,20.36768341064453
2000-06-06,20.19759178161621
2000-06-07,20.144433975219727
2000-06-08,19.9849910736084
2000-06-09,20.282642364501953
2000-06-12,20.0913028717041
2000-06-13,19.814899444580078
2000-06-14,20.155078887939453
2000-06-15,20.729114532470703
2000-06-16,20.49524688720703
2000-06-19,20.622812271118164
2000-06-20,20.590919494628906
2000-06-21,20.49524688720703
2000-06-22,20.45272445678711
2000-06-23,20.07004165649414
2000-06-26,19.878686904907227
2000-06-27,19.836164474487305
2000-06-28,19.75111961364746
2000-06-29,20.04876708984375
2000-06-30,20.11255645751953
2000-07-03,20.07004165649414
2000-07-05,20.19759178161621
2000-07-06,20.155078887939453
2000-07-07,20.325170516967773
2000-07-10,20.155078887939453
2000-07-11,19.931842803955078
2000-07-12,20.303897857666016
2000-07-13,20.36768341064453
2000-07-14,20.686586380004883
2000-07-17,20.431459426879883
2000-07-18,20.11255645751953
2000-07-19,20.240121841430664
2000-07-20,20.55902671813965
2000-07-21,20.04876708984375
2000-07-24,19.857425689697266
2000-07-25,19.868061065673828
2000-07-26,19.708599090576172
2000-07-27,19.836164474487305
2000-07-28,19.623558044433594
2000-07-31,19.814899444580078
2000-08-01,19.9849910736084
2000-08-02,20.07004165649414
2000-08-03,20.176332473754883
2000-08-04,20.590919494628906
2000-08-07,20.431459426879883
2000-08-08,20.49524688720703
2000-08-09,20.303897857666016
2000-08-10,20.346412658691406
2000-08-11,20.473976135253906
2000-08-14,20.70785140991211
2000-08-15,20.601545333862305
2000-08-16,20.303897857666016
2000-08-17,20.49524688720703
2000-08-18,20.49524688720703
2000-08-21,20.55902671813965
2000-08-22,20.303897857666016
2000-08-23,20.325170516967773
2000-08-24,20.27200698852539
2000-08-25,20.6121826171875
2000-08-28,20.410200119018555
2000-08-29,20.505878448486328
2000-08-30,20.644071578979492
2000-08-31,20.516510009765625
2000-09-01,20.49524688720703
2000-09-05,20.0913028717041
2000-09-06,20.00624656677246
2000-09-07,19.846797943115234
2000-09-08,19.857425689697266
2000-09-11,19.931842803955078
2000-09-12,19.92120361328125
2000-09-13,20.133811950683594
2000-09-14,19.92120361328125
2000-09-15,19.836164474487305
2000-09-18,19.80426597595215
2000-09-19,19.676713943481445
2000-09-20,19.294017791748047
2000-09-21,19.4747257232666
2000-09-22,19.30464744567871
2000-09-25,19.5916690826416
2000-09-26,19.5916690826416
2000-09-27,19.262134552001953
2000-09-28,19.825536727905273
2000-09-29,19.772388458251953
2000-10-02,20.02751922607422
2000-10-03,20.101924896240234
2000-10-04,20.26137351989746
2000-10-05,20.442092895507812
2000-10-06,19.963729858398438
