Price,Close
Ticker,XLK
Date,
2000-01-03,41.36670684814453
2000-01-04,39.2680778503418
2000-01-05,38.68510055541992
2000-01-06,37.4025993347168
2000-01-07,38.055511474609375
2000-01-10,39.50124740600586
2000-01-11,38.381961822509766
2000-01-12,38.21874237060547
2000-01-13,38.568511962890625
2000-01-14,39.45461654663086
2000-01-18,39.66448211669922
2000-01-19,39.73442840576172
2000-01-20,39.967620849609375
2000-01-21,40.014251708984375
2000-01-24,38.70842742919922
2000-01-25,39.536231994628906
2000-01-26,38.24205017089844
2000-01-27,37.868953704833984
2000-01-28,36.51649475097656
2000-01-31,37.729042053222656
2000-02-01,38.5218620300293
2000-02-02,38.80169677734375
2000-02-03,39.92097473144531
2000-02-04,40.38734817504883
2000-02-07,40.853721618652344
2000-02-08,41.226783752441406
2000-02-09,40.71380615234375
2000-02-10,41.681514739990234
2000-02-11,40.573883056640625
2000-02-14,40.59720993041992
2000-02-15,40.71380615234375
2000-02-16,40.503929138183594
2000-02-17,41.41333770751953
2000-02-18,40.014251708984375
2000-02-22,39.92097473144531
2000-02-23,41.13353729248047
2000-02-24,41.64653778076172
2000-02-25,41.2501335144043
2000-02-28,40.760440826416016
2000-02-29,41.693172454833984
2000-03-01,42.112911224365234
2000-03-02,42.53264236450195
2000-03-03,43.7102165222168
2000-03-06,43.64025115966797
2000-03-07,42.43937301635742
2000-03-08,43.185543060302734
2000-03-09,44.49137878417969
2000-03-10,44.58464813232422
2000-03-13,43.93173599243164
2000-03-14,42.92902755737305
2000-03-15,42.182838439941406
2000-03-16,43.65190887451172
2000-03-17,44.677921295166016
2000-03-20,44.49137878417969
2000-03-21,45.657291412353516
2000-03-22,46.450111389160156
2000-03-23,47.33619689941406
2000-03-24,47.74427032470703
2000-03-27,48.1290283203125
2000-03-28,46.963134765625
2000-03-29,45.58734130859375
2000-03-30,44.351463317871094
2000-03-31,45.190914154052734
2000-04-03,43.27882385253906
2000-04-04,42.85908889770508
2000-04-05,43.13889694213867
2000-04-06,43.69855880737305
2000-04-07,45.190914154052734
2000-04-10,43.55863571166992
2000-04-11,42.48599624633789
2000-04-12,39.73442840576172
2000-04-13,38.976600646972656
2000-04-14,36.93624496459961
2000-04-17,38.941585540771484
2000-04-18,41.156837463378906
2000-04-19,39.80438995361328
2000-04-20,39.45461654663086
2000-04-24,38.24205017089844
2000-04-25,40.45729064941406
2000-04-26,39.687801361083984
2000-04-27,40.923648834228516
2000-04-28,41.04026794433594
2000-05-01,41.62321853637695
2000-05-02,40.853721618652344
2000-05-03,39.08152389526367
2000-05-04,38.80169677734375
2000-05-05,39.862674713134766
2000-05-08,38.4519157409668
2000-05-09,37.74071502685547
2000-05-10,35.91023635864258
2000-05-11,36.92457580566406
2000-05-12,37.4025993347168
2000-05-15,38.10215759277344
2000-05-16,39.244747161865234
2000-05-17,38.68510055541992
2000-05-18,37.70574188232422
2000-05-19,36.23667526245117
2000-05-22,36.07345962524414
2000-05-23,34.324581146240234
2000-05-24,35.67703628540039
2000-05-25,35.09407424926758
2000-05-26,35.210662841796875
2000-05-30,37.4958610534668
2000-05-31,36.773014068603516
2000-06-01,38.4285888671875
2000-06-02,40.17747116088867
2000-06-05,40.29405975341797
2000-06-06,39.73442840576172
2000-06-07,40.48059844970703
2000-06-08,40.29405975341797
2000-06-09,40.38734817504883
2000-06-12,39.54789352416992
2000-06-13,40.38734817504883
2000-06-14,39.64115905761719
2000-06-15,40.4339714050293
2000-06-16,40.573883056640625
2000-06-19,41.85640335083008
2000-06-20,41.97296905517578
2000-06-21,42.34608840942383
2000-06-22,41.04026794433594
2000-06-23,40.165828704833984
2000-06-26,40.4339714050293
2000-06-27,40.03757858276367
2000-06-28,40.4339714050293
2000-06-29,39.64115905761719
2000-06-30,40.4339714050293
2000-07-03,40.71380615234375
2000-07-05,39.40797805786133
2000-07-06,40.014251708984375
2000-07-07,40.66716384887695
2000-07-10,40.224117279052734
2000-07-11,39.897647857666016
2000-07-12,40.923648834228516
2000-07-13,41.716495513916016
2000-07-14,42.48599624633789
2000-07-17,42.83577346801758
2000-07-18,41.97296905517578
2000-07-19,41.04026794433594
2000-07-20,41.90303421020508
2000-07-21,40.993621826171875
2000-07-24,39.99093246459961
2000-07-25,40.66716384887695
2000-07-26,40.13084030151367
2000-07-27,38.96491622924805
2000-07-28,37.519195556640625
2000-07-31,38.28870391845703
2000-08-01,37.84565353393555
2000-08-02,37.68243408203125
2000-08-03,38.4052848815918
2000-08-04,38.4052848815918
2000-08-07,39.1981201171875
2000-08-08,39.2680778503418
2000-08-09,39.40797805786133
2000-08-10,38.568511962890625
2000-08-11,38.70842742919922
2000-08-14,39.50124740600586
2000-08-15,39.59452819824219
2000-08-16,39.64115905761719
2000-08-17,40.38734817504883
2000-08-18,40.4339714050293
2000-08-21,40.62052536010742
2000-08-22,40.62052536010742
2000-08-23,41.016929626464844
2000-08-24,41.401676177978516
2000-08-25,41.26176834106445
2000-08-28,41.599891662597656
2000-08-29,41.64653778076172
2000-08-30,41.36670684814453
2000-08-31,42.182838439941406
2000-09-01,42.20618438720703
2000-09-05,41.2501335144043
2000-09-06,40.20079803466797
2000-09-07,40.853721618652344
2000-09-08,39.54789352416992
2000-09-11,38.5218620300293
2000-09-12,37.962242126464844
2000-09-13,38.33533477783203
2000-09-14,38.54520034790039
2000-09-15,37.8806266784668
2000-09-18,37.02949905395508
