Price,Close
Ticker,XLI
Date,
2000-01-03,18.187744140625
2000-01-04,17.685264587402344
2000-01-05,17.6064453125
2000-01-06,17.8429012298584
2000-01-07,18.522733688354492
2000-01-10,18.522733688354492
2000-01-11,18.286264419555664
2000-01-12,18.069515228271484
2000-01-13,18.41434669494629
2000-01-14,18.286264419555664
2000-01-18,18.266571044921875
2000-01-19,18.20745086669922
2000-01-20,18.089218139648438
2000-01-21,17.862607955932617
2000-01-24,17.350282669067383
2000-01-25,17.251752853393555
2000-01-26,17.389694213867188
2000-01-27,17.48821449279785
2000-01-28,17.025148391723633
2000-01-31,17.143381118774414
2000-02-01,17.025148391723633
2000-02-02,17.034996032714844
2000-02-03,17.025148391723633
2000-02-04,17.0941104888916
2000-02-07,16.79854393005371
2000-02-08,16.867515563964844
2000-02-09,16.690160751342773
2000-02-10,16.404438018798828
2000-02-11,16.059600830078125
2000-02-14,16.315765380859375
2000-02-15,16.60149383544922
2000-02-16,16.56207275390625
2000-02-17,16.63105010986328
2000-02-18,16.26650047302246
2000-02-22,16.532527923583984
2000-02-23,16.404438018798828
2000-02-24,16.256656646728516
2000-02-25,15.970932960510254
2000-02-28,16.020193099975586
2000-02-29,16.197534561157227
2000-03-01,16.108867645263672
2000-03-02,16.167970657348633
2000-03-03,16.61134147644043
2000-03-06,16.54237174987793
2000-03-07,15.882256507873535
2000-03-08,16.04975128173828
2000-03-09,16.217241287231445
2000-03-10,16.256656646728516
2000-03-13,16.010339736938477
2000-03-14,15.921672821044922
2000-03-15,16.56207275390625
2000-03-16,17.458662033081055
2000-03-17,17.43543815612793
2000-03-20,17.53415870666504
2000-03-21,17.90933609008789
2000-03-22,17.830352783203125
2000-03-23,18.24501609802246
2000-03-24,18.35361099243164
2000-03-27,18.12653160095215
2000-03-28,18.077171325683594
2000-03-29,18.30424690246582
2000-03-30,18.422719955444336
2000-03-31,18.45234489440918
2000-04-03,18.531326293945312
2000-04-04,18.32399559020996
2000-04-05,18.254878997802734
2000-04-06,18.4128475189209
2000-04-07,18.689287185668945
2000-04-10,18.718904495239258
2000-04-11,18.94597816467285
2000-04-12,18.610305786132812
2000-04-13,18.65966796875
2000-04-14,17.43543815612793
2000-04-17,17.859956741333008
2000-04-18,17.929080963134766
2000-04-19,17.998191833496094
2000-04-20,18.146282196044922
2000-04-24,18.1660213470459
2000-04-25,19.11382293701172
2000-04-26,18.82750701904297
2000-04-27,18.847253799438477
2000-04-28,18.718904495239258
2000-05-01,19.153305053710938
2000-05-02,18.955856323242188
2000-05-03,18.32399559020996
2000-05-04,18.35361099243164
2000-05-05,18.679412841796875
2000-05-08,18.669544219970703
2000-05-09,18.521455764770508
2000-05-10,18.3338680267334
2000-05-11,18.788009643554688
2000-05-12,19.01508903503418
2000-05-15,19.331026077270508
2000-05-16,19.508739471435547
2000-05-17,19.380388259887695
2000-05-18,19.29153060913086
2000-05-19,18.758398056030273
2000-05-22,18.432598114013672
2000-05-23,18.35361099243164
2000-05-24,18.620180130004883
2000-05-25,18.284502029418945
2000-05-26,18.18577766418457
2000-05-30,18.511579513549805
2000-05-31,18.639917373657227
2000-06-01,18.788009643554688
2000-06-02,18.92623519897461
2000-06-05,18.89661979675293
2000-06-06,18.758398056030273
2000-06-07,18.669544219970703
2000-06-08,18.373355865478516
2000-06-09,18.442472457885742
2000-06-12,18.462215423583984
2000-06-13,18.54119873046875
2000-06-14,18.501708984375
2000-06-15,18.679412841796875
2000-06-16,18.351985931396484
2000-06-19,18.16401481628418
2000-06-20,17.60009765625
2000-06-21,17.669353485107422
2000-06-22,17.283517837524414
2000-06-23,17.47149085998535
2000-06-26,17.887006759643555
2000-06-27,17.966154098510742
2000-06-28,18.193702697753906
2000-06-29,17.87711524963379
2000-06-30,17.906789779663086
2000-07-03,18.14422607421875
2000-07-05,17.98594093322754
2000-07-06,17.936473846435547
2000-07-07,18.0255126953125
2000-07-10,18.04530143737793
2000-07-11,18.39156150817871
2000-07-12,18.460811614990234
2000-07-13,18.609214782714844
2000-07-14,18.79718589782715
2000-07-17,18.906002044677734
2000-07-18,18.955482482910156
2000-07-19,18.79718589782715
2000-07-20,19.024723052978516
2000-07-21,18.99505043029785
2000-07-24,18.856542587280273
2000-07-25,18.8961181640625
2000-07-26,18.658681869506836
2000-07-27,18.530059814453125
2000-07-28,17.906789779663086
2000-07-31,18.183805465698242
2000-08-01,18.322309494018555
2000-08-02,18.243162155151367
2000-08-03,18.272838592529297
2000-08-04,18.500389099121094
2000-08-07,19.044519424438477
2000-08-08,19.212703704833984
2000-08-09,19.380887985229492
2000-08-10,19.331418991088867
2000-08-11,19.549076080322266
2000-08-14,19.746936798095703
2000-08-15,19.49960708618164
2000-08-16,19.410564422607422
2000-08-17,19.509492874145508
2000-08-18,19.450138092041016
2000-08-21,19.72715187072754
2000-08-22,19.687576293945312
2000-08-23,19.588642120361328
2000-08-24,19.796405792236328
2000-08-25,19.885446548461914
2000-08-28,20.152570724487305
2000-08-29,20.02395248413086
2000-08-30,19.83597183227539
2000-08-31,19.984378814697266
2000-09-01,20.162452697753906
2000-09-05,20.162452697753906
2000-09-06,20.261384963989258
2000-09-07,20.142667770385742
2000-09-08,19.905235290527344
2000-09-11,19.806297302246094
2000-09-12,19.746936798095703
2000-09-13,19.806297302246094
2000-09-14,19.786510467529297
2000-09-15,19.284950256347656
2000-09-18,19.066694259643555
2000-09-19,18.84845733642578
2000-09-20,18.94765853881836
2000-09-21,19.007183074951172
2000-09-22,18.868289947509766
2000-09-25,19.423831939697266
2000-09-26,19.443668365478516
2000-09-27,19.284950256347656
2000-09-28,19.54287338256836
2000-09-29,19.403980255126953
2000-10-02,19.205581665039062
2000-10-03,19.582544326782227
2000-10-04,19.7214298248291
2000-10-05,19.74127769470215
2000-10-06,19.205581665039062
2000-10-09,19.324617385864258
2000-10-10,19.066694259643555
2000-10-11,18.729408264160156
2000-10-12,18.302846908569336
2000-10-13,18.868289947509766
2000-10-16,19.126220703125
2000-10-17,18.610374450683594
2000-10-18,18.273086547851562
2000-10-19,18.590532302856445
2000-10-20,18.689733505249023
2000-10-23,18.907968521118164
2000-10-24,19.205581665039062
2000-10-25,18.84845733642578
2000-10-26,18.94765853881836
2000-10-27,18.93773651123047
2000-10-30,19.146072387695312
2000-10-31,19.840478897094727
2000-11-01,19.86031150817871
2000-11-02,19.82063865661621
2000-11-03,19.661909103393555
2000-11-06,19.840478897094727
2000-11-07,19.919837951660156
2000-11-08,19.790868759155273
2000-11-09,19.919837951660156
2000-11-10,19.4635066986084
2000-11-13,19.10637664794922
2000-11-14,19.48335075378418
2000-11-15,19.523033142089844
2000-11-16,19.62222671508789
2000-11-17,19.54287338256836
2000-11-20,19.265104293823242
2000-11-21,19.50318717956543
2000-11-22,19.185739517211914
2000-11-24,19.50318717956543
2000-11-27,19.54287338256836
2000-11-28,19.29486083984375
2000-11-29,19.45358657836914
2000-11-30,19.165904998779297
2000-12-01,19.334550857543945
2000-12-04,19.86031150817871
2000-12-05,20.584489822387695
2000-12-06,20.17776870727539
2000-12-07,20.118244171142578
2000-12-08,20.465450286865234
2000-12-11,20.693613052368164
2000-12-12,20.386091232299805
2000-12-13,20.028959274291992
2000-12-14,19.602399826049805
2000-12-15,19.28553009033203
2000-12-18,19.644147872924805
2000-12-19,19.30545425415039
2000-12-20,18.667930603027344
2000-12-21,18.777496337890625
2000-12-22,19.225780487060547
2000-12-26,19.444913864135742
2000-12-27,19.76368522644043
2000-12-28,20.05257225036621
2000-12-29,19.923076629638672
2001-01-02,19.036483764648438
2001-01-03,19.863298416137695
2001-01-04,20.022680282592773
2001-01-05,19.444913864135742
2001-01-08,19.28553009033203
2001-01-09,19.345304489135742
2001-01-10,19.52461051940918
2001-01-11,19.76368522644043
2001-01-12,19.70391273498535
2001-01-16,19.893192291259766
2001-01-17,19.863298416137695
2001-01-18,19.992801666259766
2001-01-19,19.783607482910156
2001-01-22,19.743759155273438
2001-01-23,20.00276756286621
2001-01-24,19.893192291259766
2001-01-25,19.88321876525879
2001-01-26,19.55449867248535
2001-01-29,19.636180877685547
2001-01-30,19.95494842529297
2001-01-31,19.999570846557617
2001-02-01,19.73818588256836
2001-02-02,19.67443084716797
2001-02-05,19.77005958557129
2001-02-06,19.865697860717773
2001-02-07,19.693553924560547
2001-02-08,19.668060302734375
2001-02-09,19.202653884887695
2001-02-12,19.4257869720459
2001-02-13,19.62980842590332
2001-02-14,19.4257869720459
2001-02-15,19.75731086730957
2001-02-16,19.17714500427246
2001-02-20,19.247282028198242
2001-02-21,19.011394500732422
2001-02-22,18.832876205444336
2001-02-23,18.807384490966797
2001-02-26,19.18352699279785
2001-02-27,19.138900756835938
2001-02-28,18.801006317138672
2001-03-01,18.667123794555664
2001-03-02,18.775497436523438
2001-03-05,19.011394500732422
2001-03-06,19.28553009033203
2001-03-07,19.515050888061523
2001-03-08,19.636180877685547
2001-03-09,19.22177505493164
2001-03-12,18.169843673706055
2001-03-13,18.19533920288086
2001-03-14,17.812816619873047
2001-03-15,17.729936599731445
2001-03-16,17.268972396850586
2001-03-19,17.61421775817871
2001-03-20,17.256175994873047
2001-03-21,16.808629989624023
2001-03-22,16.35468292236328
2001-03-23,16.68076515197754
2001-03-26,16.981252670288086
2001-03-27,17.256175994873047
2001-03-28,16.94289207458496
2001-03-29,16.94289207458496
2001-03-30,17.00043487548828
2001-04-02,16.87895965576172
2001-04-03,16.175662994384766
2001-04-04,16.252382278442383
2001-04-05,17.198623657226562
2001-04-06,16.853389739990234
2001-04-09,17.15389060974121
2001-04-10,17.658967971801758
2001-04-11,17.460769653320312
2001-04-12,17.806026458740234
2001-04-16,17.774057388305664
2001-04-17,17.997831344604492
2001-04-18,18.77145004272461
2001-04-19,18.83538055419922
2001-04-20,18.784231185913086
2001-04-23,18.49652671813965
2001-04-24,18.311111450195312
2001-04-25,18.73948097229004
2001-04-26,19.001619338989258
2001-04-27,19.14228057861328
2001-04-30,18.944076538085938
2001-05-01,19.11669158935547
2001-05-02,19.123083114624023
2001-05-03,18.841781616210938
2001-05-04,19.129493713378906
2001-05-07,19.19982147216797
2001-05-08,19.231779098510742
2001-05-09,19.123083114624023
2001-05-10,19.334075927734375
