,SMA
2000-11-10,72.6372
2000-11-13,72.1166
2000-11-14,71.7159
2000-11-15,71.4006
2000-11-16,70.9730
2000-11-17,70.5953
2000-11-20,70.2066
2000-11-21,69.8403
2000-11-22,69.3853
2000-11-24,69.0032
2000-11-27,68.6359
2000-11-28,68.2222
2000-11-29,67.7099
2000-11-30,67.1739
2000-12-01,66.7717
2000-12-04,66.2985
2000-12-05,65.9636
2000-12-06,65.6005
2000-12-07,65.2099
2000-12-08,64.8109
2000-12-11,64.5676
2000-12-12,64.3120
2000-12-13,64.0534
2000-12-14,63.7105
2000-12-15,63.3379
2000-12-18,63.0162
2000-12-19,62.6182
2000-12-20,62.2358
2000-12-21,61.8802
2000-12-22,61.6324
2000-12-26,61.2874
2000-12-27,60.9413
2000-12-28,60.6566
2000-12-29,60.3243
2001-01-02,59.7888
2001-01-03,59.3846
2001-01-04,58.9632
2001-01-05,58.5251
2001-01-08,58.1758
2001-01-09,57.7925
2001-01-10,57.4618
2001-01-11,57.2106
2001-01-12,56.8894
2001-01-16,56.5673
2001-01-17,56.2604
2001-01-18,55.9810
2001-01-19,55.7078
2001-01-22,55.4411
2001-01-23,55.3068
2001-01-24,55.1618
2001-01-25,55.0390
2001-01-26,54.9322
2001-01-29,54.7825
2001-01-30,54.6024
2001-01-31,54.4571
2001-02-01,54.3271
2001-02-02,54.1863
2001-02-05,54.0466
2001-02-06,53.9614
2001-02-07,53.7948
2001-02-08,53.6124
2001-02-09,53.4592
2001-02-12,53.3599
2001-02-13,53.2290
2001-02-14,53.1181
2001-02-15,53.0063
2001-02-16,52.7428
2001-02-20,52.4886
2001-02-21,52.2346
2001-02-22,51.9467
2001-02-23,51.5538
2001-02-26,51.2234
2001-02-27,50.8892
2001-02-28,50.5856
2001-03-01,50.3302
2001-03-02,50.0372
2001-03-05,49.8411
2001-03-06,49.7339
2001-03-07,49.6215
2001-03-08,49.4183
2001-03-09,49.1510
2001-03-12,48.8249
2001-03-13,48.5371
2001-03-14,48.2894
2001-03-15,48.0982
2001-03-16,47.7385
2001-03-19,47.4328
2001-03-20,47.1571
2001-03-21,46.8709
2001-03-22,46.6262
2001-03-23,46.3317
2001-03-26,45.9908
2001-03-27,45.6609
2001-03-28,45.2835
2001-03-29,44.8614
2001-03-30,44.3972
2001-04-02,43.9076
2001-04-03,43.3704
2001-04-04,42.7993
2001-04-05,42.2943
2001-04-06,41.8168
2001-04-09,41.3341
2001-04-10,40.8735
2001-04-11,40.4374
2001-04-12,40.0733
2001-04-16,39.6516
2001-04-17,39.3078
2001-04-18,39.0377
2001-04-19,38.8125
2001-04-20,38.6059
2001-04-23,38.3749
2001-04-24,38.1699
2001-04-25,37.9671
2001-04-26,37.7757
2001-04-27,37.5674
2001-04-30,37.3599
2001-05-01,37.2400
2001-05-02,37.1721
2001-05-03,37.0925
2001-05-04,37.0451
2001-05-07,36.9777
2001-05-08,36.9108
2001-05-09,36.8693
2001-05-10,36.8409
2001-05-11,36.7858
2001-05-14,36.7540
2001-05-15,36.7133
2001-05-16,36.6752
2001-05-17,36.6495
2001-05-18,36.6417
2001-05-21,36.7425
2001-05-22,36.8881
2001-05-23,36.9592
2001-05-24,37.0634
2001-05-25,37.1792
2001-05-29,37.2626
2001-05-30,37.2824
2001-05-31,37.3565
2001-06-01,37.4531
2001-06-04,37.5044
2001-06-05,37.5899
2001-06-06,37.6859
2001-06-07,37.7782
2001-06-08,37.9078
2001-06-11,38.0280
2001-06-12,38.1406
2001-06-13,38.2617
2001-06-14,38.3903
2001-06-15,38.5351
2001-06-18,38.6150
2001-06-19,38.7085
2001-06-20,38.8053
2001-06-21,38.8655
2001-06-22,38.9036
2001-06-25,38.9131
2001-06-26,38.9683
2001-06-27,39.0113
2001-06-28,38.9910
2001-06-29,38.9469
2001-07-02,38.8970
2001-07-03,38.9053
2001-07-05,38.8909
2001-07-06,38.8324
2001-07-09,38.7996
2001-07-10,38.7208
2001-07-11,38.6336
2001-07-12,38.5583
2001-07-13,38.4595
2001-07-16,38.3842
2001-07-17,38.3012
2001-07-18,38.2072
2001-07-19,38.1130
2001-07-20,38.0301
2001-07-23,37.9427
2001-07-24,37.8512
2001-07-25,37.7781
2001-07-26,37.7095
2001-07-27,37.6214
2001-07-30,37.5164
2001-07-31,37.4101
2001-08-01,37.2754
2001-08-02,37.1570
2001-08-03,37.0644
2001-08-06,36.9391
2001-08-07,36.8255
2001-08-08,36.7303
2001-08-09,36.6666
2001-08-10,36.5912
2001-08-13,36.5074
2001-08-14,36.4188
2001-08-15,36.2707
2001-08-16,36.1365
2001-08-17,35.9513
2001-08-20,35.7977
2001-08-21,35.6392
2001-08-22,35.5018
2001-08-23,35.3794
2001-08-24,35.3294
2001-08-27,35.2744
2001-08-28,35.2082
2001-08-29,35.1360
2001-08-30,35.0242
2001-08-31,34.9026
2001-09-04,34.7709
2001-09-05,34.6349
2001-09-06,34.4722
2001-09-07,34.3013
2001-09-10,34.1277
2001-09-17,33.8821
2001-09-18,33.6290
2001-09-19,33.3636
2001-09-20,33.1184
2001-09-21,32.8904
2001-09-24,32.6804
2001-09-25,32.4975
2001-09-26,32.2887
2001-09-27,32.0326
2001-09-28,31.7927
2001-10-01,31.5620
2001-10-02,31.3168
2001-10-03,31.1364
2001-10-04,30.9444
2001-10-05,30.7769
2001-10-08,30.6287
2001-10-09,30.4753
2001-10-10,30.3398
2001-10-11,30.2314
2001-10-12,30.1061
2001-10-15,29.9825
2001-10-16,29.8673
2001-10-17,29.6870
2001-10-18,29.5078
2001-10-19,29.3447
2001-10-22,29.2084
2001-10-23,29.0788
2001-10-24,28.9921
2001-10-25,28.9266
2001-10-26,28.8543
2001-10-29,28.7347
2001-10-30,28.6124
2001-10-31,28.5244
2001-11-01,28.4529
2001-11-02,28.4163
2001-11-05,28.3906
2001-11-06,28.4160
2001-11-07,28.4236
2001-11-08,28.4309
2001-11-09,28.4043
2001-11-12,28.3814
2001-11-13,28.4024
2001-11-14,28.4377
2001-11-15,28.4937
2001-11-16,28.5479
2001-11-19,28.6329
2001-11-20,28.6886
2001-11-21,28.7689
2001-11-23,28.8634
2001-11-26,28.9676
2001-11-27,29.1200
2001-11-28,29.2597
2001-11-29,29.4287
2001-11-30,29.6096
2001-12-03,29.7921
2001-12-04,29.9821
2001-12-05,30.2048
2001-12-06,30.4460
2001-12-07,30.6704
2001-12-10,30.8739
2001-12-11,31.0856
2001-12-12,31.3014
2001-12-13,31.4497
2001-12-14,31.5989
2001-12-17,31.7520
2001-12-18,31.9112
2001-12-19,32.0707
2001-12-20,32.1773
2001-12-21,32.2582
2001-12-24,32.3390
2001-12-26,32.4286
2001-12-27,32.5141
2001-12-28,32.6476
2001-12-31,32.7421
2002-01-02,32.8532
2002-01-03,32.9725
2002-01-04,33.0918
2002-01-07,33.1905
2002-01-08,33.2699
2002-01-09,33.3563
2002-01-10,33.4806
2002-01-11,33.6071
2002-01-14,33.7097
2002-01-15,33.7944
2002-01-16,33.8483
2002-01-17,33.8972
2002-01-18,33.9040
2002-01-22,33.8914
2002-01-23,33.9030
2002-01-24,33.9235
2002-01-25,33.9375
2002-01-28,33.9323
2002-01-29,33.9041
2002-01-30,33.8837
2002-01-31,33.8691
2002-02-01,33.8293
2002-02-04,33.8005
2002-02-05,33.7610
2002-02-06,33.7065
2002-02-07,33.6208
2002-02-08,33.5526
2002-02-11,33.5167
2002-02-12,33.4554
2002-02-13,33.4096
2002-02-14,33.3742
2002-02-15,33.2887
2002-02-19,33.1504
2002-02-20,33.0189
2002-02-21,32.8792
2002-02-22,32.7548
2002-02-25,32.6494
2002-02-26,32.5363
2002-02-27,32.4455
2002-02-28,32.3383
2002-03-01,32.2526
2002-03-04,32.1830
2002-03-05,32.1307
2002-03-06,32.1105
2002-03-07,32.0801
2002-03-08,32.0691
2002-03-11,32.0494
2002-03-12,32.0154
2002-03-13,31.9603
2002-03-14,31.9256
2002-03-15,31.8768
2002-03-18,31.8081
2002-03-19,31.7354
2002-03-20,31.6482
2002-03-21,31.5725
2002-03-22,31.4975
2002-03-25,31.3989
2002-03-26,31.3149
2002-03-27,31.2413
2002-03-28,31.1688
2002-04-01,31.1344
2002-04-02,31.0572
2002-04-03,30.9969
2002-04-04,30.9522
2002-04-05,30.8834
2002-04-08,30.8133
2002-04-09,30.7246
2002-04-10,30.6363
2002-04-11,30.5520
2002-04-12,30.4716
2002-04-15,30.3916
2002-04-16,30.3418
2002-04-17,30.3097
2002-04-18,30.2765
2002-04-19,30.2494
2002-04-22,30.2223
2002-04-23,30.1688
2002-04-24,30.0988
2002-04-25,30.0326
2002-04-26,29.9325
2002-04-29,29.8350
2002-04-30,29.7664
2002-05-01,29.7135
2002-05-02,29.6350
2002-05-03,29.5716
2002-05-06,29.4924
2002-05-07,29.3855
2002-05-08,29.3328
2002-05-09,29.2744
2002-05-10,29.2030
2002-05-13,29.1186
2002-05-14,29.0411
2002-05-15,28.9630
2002-05-16,28.8827
2002-05-17,28.8023
2002-05-20,28.6929
2002-05-21,28.5709
2002-05-22,28.4592
2002-05-23,28.3736
2002-05-24,28.2785
2002-05-28,28.1747
2002-05-29,28.0534
2002-05-30,27.9376
2002-05-31,27.8356
2002-06-03,27.6995
2002-06-04,27.5755
2002-06-05,27.4756
2002-06-06,27.3569
2002-06-07,27.2331
2002-06-10,27.1008
2002-06-11,26.9435
2002-06-12,26.8210
2002-06-13,26.6966
2002-06-14,26.5756
2002-06-17,26.4772
2002-06-18,26.3794
2002-06-19,26.2735
2002-06-20,26.1485
2002-06-21,26.0269
2002-06-24,25.9052
2002-06-25,25.7641
2002-06-26,25.6024
2002-06-27,25.4532
2002-06-28,25.3135
2002-07-01,25.1507
2002-07-02,24.9875
2002-07-03,24.8476
2002-07-05,24.7433
2002-07-08,24.6240
2002-07-09,24.5160
2002-07-10,24.3937
2002-07-11,24.2764
2002-07-12,24.1619
2002-07-15,24.0782
2002-07-16,24.0012
2002-07-17,23.9449
2002-07-18,23.8777
2002-07-19,23.7459
2002-07-22,23.6181
2002-07-23,23.4968
2002-07-24,23.3759
2002-07-25,23.2011
2002-07-26,23.0294
2002-07-29,22.8765
2002-07-30,22.7305
2002-07-31,22.5889
2002-08-01,22.4433
2002-08-02,22.2883
2002-08-05,22.1090
2002-08-06,21.9610
2002-08-07,21.8204
2002-08-08,21.7068
2002-08-09,21.5847
2002-08-12,21.4722
2002-08-13,21.3642
2002-08-14,21.2741
2002-08-15,21.1872
2002-08-16,21.1164
2002-08-19,21.0656
2002-08-20,21.0138
2002-08-21,20.9848
2002-08-22,20.9560
2002-08-23,20.9132
2002-08-26,20.8731
2002-08-27,20.8021
2002-08-28,20.7083
2002-08-29,20.6482
2002-08-30,20.5979
2002-09-03,20.5440
2002-09-04,20.4831
2002-09-05,20.4273
2002-09-06,20.3799
2002-09-09,20.3269
2002-09-10,20.2854
2002-09-11,20.2617
2002-09-12,20.2424
2002-09-13,20.2126
2002-09-16,20.1503
2002-09-17,20.0961
2002-09-18,20.0498
2002-09-19,20.0106
2002-09-20,19.9576
2002-09-23,19.8935
2002-09-24,19.8167
2002-09-25,19.7604
2002-09-26,19.6918
2002-09-27,19.6339
2002-09-30,19.5785
2002-10-01,19.5545
2002-10-02,19.5350
2002-10-03,19.4862
2002-10-04,19.4541
2002-10-07,19.4116
2002-10-08,19.3501
2002-10-09,19.2781
2002-10-10,19.2312
2002-10-11,19.2226
2002-10-14,19.2265
2002-10-15,19.2624
2002-10-16,19.2671
2002-10-17,19.2798
2002-10-18,19.2839
2002-10-21,19.3001
2002-10-22,19.3127
2002-10-23,19.3465
2002-10-24,19.3455
2002-10-25,19.3484
2002-10-28,19.3448
2002-10-29,19.3215
2002-10-30,19.3108
2002-10-31,19.2905
2002-11-01,19.2751
2002-11-04,19.2878
2002-11-05,19.3022
2002-11-06,19.3377
2002-11-07,19.3726
2002-11-08,19.3943
2002-11-11,19.4082
2002-11-12,19.4470
2002-11-13,19.4893
2002-11-14,19.5559
2002-11-15,19.6166
2002-11-18,19.6669
2002-11-19,19.7008
2002-11-20,19.7565
2002-11-21,19.8399
2002-11-22,19.9200
2002-11-25,20.0102
2002-11-26,20.0927
2002-11-27,20.1940
2002-11-29,20.2979
2002-12-02,20.4051
2002-12-03,20.5093
2002-12-04,20.6031
2002-12-05,20.6764
2002-12-06,20.7589
2002-12-09,20.8251
2002-12-10,20.9078
2002-12-11,20.9711
2002-12-12,21.0492
2002-12-13,21.1220
2002-12-16,21.2152
2002-12-17,21.3129
2002-12-18,21.4006
2002-12-19,21.4853
2002-12-20,21.5571
2002-12-23,21.6155
2002-12-24,21.6641
2002-12-26,21.6932
2002-12-27,21.7278
2002-12-30,21.7461
2002-12-31,21.7556
2003-01-02,21.7744
2003-01-03,21.8004
2003-01-06,21.8296
2003-01-07,21.8748
2003-01-08,21.8951
2003-01-09,21.9325
2003-01-10,21.9864
2003-01-13,22.0267
2003-01-14,22.0695
2003-01-15,22.0948
2003-01-16,22.1039
2003-01-17,22.0905
2003-01-21,22.0661
2003-01-22,22.0558
2003-01-23,22.0633
2003-01-24,22.0719
2003-01-27,22.0651
2003-01-28,22.0575
2003-01-29,22.0414
2003-01-30,22.0086
2003-01-31,21.9813
2003-02-03,21.9617
2003-02-04,21.9185
2003-02-05,21.8567
2003-02-06,21.7972
2003-02-07,21.7264
2003-02-10,21.6751
2003-02-11,21.6114
2003-02-12,21.5454
2003-02-13,21.4766
2003-02-14,21.4312
2003-02-18,21.4089
2003-02-19,21.3899
2003-02-20,21.3647
2003-02-21,21.3638
2003-02-24,21.3493
2003-02-25,21.3332
2003-02-26,21.3054
2003-02-27,21.3008
2003-02-28,21.2892
2003-03-03,21.2675
2003-03-04,21.2526
2003-03-05,21.2439
2003-03-06,21.2299
2003-03-07,21.2108
2003-03-10,21.1881
2003-03-11,21.1630
2003-03-12,21.1530
2003-03-13,21.1698
2003-03-14,21.1926
2003-03-17,21.2130
2003-03-18,21.2341
2003-03-19,21.2406
2003-03-20,21.2431
2003-03-21,21.2646
2003-03-24,21.2534
2003-03-25,21.2417
2003-03-26,21.2353
2003-03-27,21.2233
2003-03-28,21.2121
2003-03-31,21.1920
2003-04-01,21.1943
2003-04-02,21.2133
2003-04-03,21.2395
2003-04-04,21.2487
2003-04-07,21.2702
2003-04-08,21.2961
2003-04-09,21.3076
2003-04-10,21.3181
2003-04-11,21.3352
2003-04-14,21.3622
2003-04-15,21.3925
2003-04-16,21.4268
2003-04-17,21.4732
2003-04-21,21.5191
2003-04-22,21.5804
2003-04-23,21.6416
2003-04-24,21.6980
2003-04-25,21.7510
2003-04-28,21.8109
2003-04-29,21.8658
2003-04-30,21.9031
2003-05-01,21.9473
2003-05-02,22.0031
2003-05-05,22.0553
2003-05-06,22.1208
2003-05-07,22.1805
2003-05-08,22.2406
2003-05-09,22.3022
2003-05-12,22.3645
2003-05-13,22.4325
2003-05-14,22.5019
2003-05-15,22.5759
2003-05-16,22.6472
2003-05-19,22.7005
2003-05-20,22.7642
2003-05-21,22.8301
2003-05-22,22.8955
2003-05-23,22.9375
2003-05-27,22.9947
2003-05-28,23.0386
2003-05-29,23.0789
2003-05-30,23.1312
2003-06-02,23.1783
2003-06-03,23.2238
2003-06-04,23.2980
2003-06-05,23.3696
2003-06-06,23.4301
2003-06-09,23.4870
2003-06-10,23.5564
2003-06-11,23.6457
2003-06-12,23.7338
2003-06-13,23.7983
2003-06-16,23.8728
2003-06-17,23.9526
2003-06-18,24.0343
2003-06-19,24.1082
2003-06-20,24.1915
2003-06-23,24.2616
2003-06-24,24.3322
2003-06-25,24.3913
2003-06-26,24.4581
2003-06-27,24.5192
2003-06-30,24.5722
2003-07-01,24.6303
2003-07-02,24.6902
2003-07-03,24.7402
2003-07-07,24.8149
2003-07-08,24.9052
2003-07-09,24.9851
2003-07-10,25.0506
2003-07-11,25.1250
2003-07-14,25.2017
2003-07-15,25.2691
2003-07-16,25.3353
2003-07-17,25.3788
2003-07-18,25.4295
2003-07-21,25.4821
2003-07-22,25.5318
2003-07-23,25.5785
2003-07-24,25.6212
2003-07-25,25.6754
2003-07-28,25.7257
2003-07-29,25.7756
2003-07-30,25.8388
2003-07-31,25.9070
2003-08-01,25.9709
2003-08-04,26.0278
2003-08-05,26.0635
2003-08-06,26.0820
2003-08-07,26.1009
2003-08-08,26.1138
2003-08-11,26.1241
2003-08-12,26.1458
2003-08-13,26.1629
2003-08-14,26.1711
2003-08-15,26.1800
2003-08-18,26.2112
2003-08-19,26.2559
2003-08-20,26.2916
2003-08-21,26.3275
2003-08-22,26.3578
2003-08-25,26.4010
2003-08-26,26.4291
2003-08-27,26.4637
2003-08-28,26.5004
2003-08-29,26.5507
2003-09-02,26.6098
2003-09-03,26.6766
2003-09-04,26.7524
2003-09-05,26.8273
2003-09-08,26.8998
2003-09-09,26.9719
2003-09-10,27.0281
2003-09-11,27.0839
2003-09-12,27.1321
2003-09-15,27.1814
2003-09-16,27.2239
2003-09-17,27.2574
2003-09-18,27.3011
2003-09-19,27.3516
2003-09-22,27.3868
2003-09-23,27.4258
2003-09-24,27.4420
2003-09-25,27.4527
2003-09-26,27.4764
2003-09-29,27.5079
2003-09-30,27.5340
2003-10-01,27.5646
2003-10-02,27.5928
2003-10-03,27.6437
2003-10-06,27.6884
2003-10-07,27.7352
2003-10-08,27.7823
2003-10-09,27.8376
2003-10-10,27.8920
2003-10-13,27.9560
2003-10-14,28.0217
2003-10-15,28.1059
2003-10-16,28.1951
2003-10-17,28.2680
2003-10-20,28.3521
2003-10-21,28.4343
2003-10-22,28.4971
2003-10-23,28.5530
2003-10-24,28.6089
2003-10-27,28.6604
2003-10-28,28.7178
2003-10-29,28.7677
2003-10-30,28.8202
2003-10-31,28.8632
2003-11-03,28.9195
2003-11-04,28.9704
2003-11-05,29.0263
2003-11-06,29.0795
2003-11-07,29.1225
2003-11-10,29.1530
2003-11-11,29.1731
2003-11-12,29.2063
2003-11-13,29.2336
2003-11-14,29.2522
2003-11-17,29.2553
2003-11-18,29.2517
2003-11-19,29.2676
2003-11-20,29.2717
2003-11-21,29.2787
2003-11-24,29.3073
2003-11-25,29.3205
2003-11-26,29.3388
2003-11-28,29.3489
2003-12-01,29.3713
2003-12-02,29.4014
2003-12-03,29.4138
2003-12-04,29.4546
2003-12-05,29.4927
2003-12-08,29.5378
2003-12-09,29.5596
2003-12-10,29.5958
2003-12-11,29.6323
2003-12-12,29.6658
2003-12-15,29.6758
2003-12-16,29.6827
2003-12-17,29.6871
2003-12-18,29.7063
2003-12-19,29.7193
2003-12-22,29.7288
2003-12-23,29.7390
2003-12-24,29.7488
2003-12-26,29.7604
2003-12-29,29.7772
2003-12-30,29.8105
2003-12-31,29.8348
2004-01-02,29.8538
2004-01-05,29.8967
2004-01-06,29.9506
2004-01-07,30.0098
2004-01-08,30.0739
2004-01-09,30.1143
2004-01-12,30.1655
2004-01-13,30.2091
2004-01-14,30.2585
2004-01-15,30.2997
2004-01-16,30.3516
2004-01-20,30.3976
2004-01-21,30.4391
2004-01-22,30.4821
2004-01-23,30.5301
2004-01-26,30.5901
2004-01-27,30.6230
2004-01-28,30.6458
2004-01-29,30.6833
2004-01-30,30.7240
2004-02-02,30.7765
2004-02-03,30.8228
2004-02-04,30.8646
2004-02-05,30.9027
2004-02-06,30.9360
2004-02-09,30.9691
2004-02-10,31.0005
2004-02-11,31.0380
2004-02-12,31.0611
2004-02-13,31.0823
2004-02-17,31.1196
2004-02-18,31.1524
2004-02-19,31.1855
2004-02-20,31.2132
2004-02-23,31.2476
2004-02-24,31.2783
2004-02-25,31.3002
2004-02-26,31.3247
2004-02-27,31.3552
2004-03-01,31.3927
2004-03-02,31.4219
2004-03-03,31.4367
2004-03-04,31.4590
2004-03-05,31.4772
2004-03-08,31.4762
2004-03-09,31.4721
2004-03-10,31.4610
2004-03-11,31.4344
2004-03-12,31.4166
2004-03-15,31.3900
2004-03-16,31.3661
2004-03-17,31.3391
2004-03-18,31.3053
2004-03-19,31.2556
2004-03-22,31.1934
2004-03-23,31.1308
2004-03-24,31.0645
2004-03-25,31.0203
2004-03-26,30.9719
2004-03-29,30.9314
2004-03-30,30.8863
2004-03-31,30.8406
2004-04-01,30.8029
2004-04-02,30.7852
2004-04-05,30.7757
2004-04-06,30.7484
2004-04-07,30.7348
2004-04-08,30.7321
2004-04-12,30.7309
2004-04-13,30.7235
2004-04-14,30.7208
2004-04-15,30.7076
2004-04-16,30.7035
2004-04-19,30.7045
2004-04-20,30.6800
2004-04-21,30.6608
2004-04-22,30.6564
2004-04-23,30.6501
2004-04-26,30.6449
2004-04-27,30.6437
2004-04-28,30.6227
2004-04-29,30.5903
2004-04-30,30.5529
2004-05-03,30.5231
2004-05-04,30.5027
2004-05-05,30.4887
2004-05-06,30.4663
2004-05-07,30.4375
2004-05-10,30.4053
2004-05-11,30.3738
2004-05-12,30.3508
2004-05-13,30.3269
2004-05-14,30.2928
2004-05-17,30.2554
2004-05-18,30.2378
2004-05-19,30.2213
2004-05-20,30.2156
2004-05-21,30.2181
2004-05-24,30.2139
2004-05-25,30.2320
2004-05-26,30.2530
2004-05-27,30.2686
2004-05-28,30.2891
2004-06-01,30.3188
2004-06-02,30.3545
2004-06-03,30.3875
2004-06-04,30.4175
2004-06-07,30.4465
2004-06-08,30.4783
2004-06-09,30.4917
2004-06-10,30.5075
2004-06-14,30.5156
2004-06-15,30.5263
2004-06-16,30.5200
2004-06-17,30.5021
2004-06-18,30.4929
2004-06-21,30.4795
2004-06-22,30.4751
2004-06-23,30.4743
2004-06-24,30.4814
2004-06-25,30.4902
2004-06-28,30.5049
2004-06-29,30.5266
2004-06-30,30.5471
2004-07-01,30.5702
2004-07-02,30.5842
2004-07-06,30.5692
2004-07-07,30.5503
2004-07-08,30.5293
2004-07-09,30.5104
2004-07-12,30.5002
2004-07-13,30.4987
2004-07-14,30.5058
2004-07-15,30.5053
2004-07-16,30.4955
2004-07-19,30.4797
2004-07-20,30.4826
2004-07-21,30.4729
2004-07-22,30.4763
2004-07-23,30.4597
2004-07-26,30.4394
2004-07-27,30.4312
2004-07-28,30.4250
2004-07-29,30.4311
2004-07-30,30.4338
2004-08-02,30.4384
2004-08-03,30.4279
2004-08-04,30.4146
2004-08-05,30.3865
2004-08-06,30.3316
2004-08-09,30.2742
2004-08-10,30.2198
2004-08-11,30.1583
2004-08-12,30.0900
2004-08-13,30.0240
2004-08-16,29.9716
2004-08-17,29.9220
2004-08-18,29.8678
2004-08-19,29.8097
2004-08-20,29.7661
2004-08-23,29.7195
2004-08-24,29.6816
2004-08-25,29.6436
2004-08-26,29.6042
2004-08-27,29.5732
2004-08-30,29.5315
2004-08-31,29.4954
2004-09-01,29.4546
2004-09-02,29.4149
2004-09-03,29.3656
2004-09-07,29.3165
2004-09-08,29.2704
2004-09-09,29.2233
2004-09-10,29.1789
2004-09-13,29.1542
2004-09-14,29.1340
2004-09-15,29.1208
2004-09-16,29.1076
2004-09-17,29.1030
2004-09-20,29.0976
2004-09-21,29.0971
2004-09-22,29.0869
2004-09-23,29.0824
2004-09-24,29.0778
2004-09-27,29.0749
2004-09-28,29.0744
2004-09-29,29.0685
2004-09-30,29.0810
2004-10-01,29.1018
2004-10-04,29.1374
2004-10-05,29.1764
2004-10-06,29.2123
2004-10-07,29.2438
2004-10-08,29.2574
2004-10-11,29.2719
2004-10-12,29.2843
2004-10-13,29.3077
2004-10-14,29.3282
2004-10-15,29.3626
2004-10-18,29.4205
2004-10-19,29.4727
2004-10-20,29.5208
2004-10-21,29.5832
2004-10-22,29.6396
2004-10-25,29.6923
2004-10-26,29.7419
2004-10-27,29.8007
2004-10-28,29.8534
2004-10-29,29.9081
2004-11-01,29.9594
2004-11-02,30.0114
2004-11-03,30.0679
2004-11-04,30.1199
2004-11-05,30.1802
2004-11-08,30.2385
2004-11-09,30.3052
2004-11-10,30.3691
2004-11-11,30.4372
2004-11-12,30.5029
2004-11-15,30.5824
2004-11-16,30.6528
2004-11-17,30.7343
2004-11-18,30.8140
2004-11-19,30.8743
2004-11-22,30.9331
2004-11-23,30.9900
2004-11-24,31.0591
2004-11-26,31.1250
2004-11-29,31.1889
2004-11-30,31.2514
2004-12-01,31.3251
2004-12-02,31.4118
2004-12-03,31.5001
2004-12-06,31.5928
2004-12-07,31.6788
2004-12-08,31.7676
2004-12-09,31.8518
2004-12-10,31.9329
2004-12-13,32.0038
2004-12-14,32.0744
2004-12-15,32.1416
2004-12-16,32.1975
2004-12-17,32.2587
2004-12-20,32.3264
2004-12-21,32.3995
2004-12-22,32.4744
2004-12-23,32.5511
2004-12-27,32.6277
2004-12-28,32.7077
2004-12-29,32.7799
2004-12-30,32.8561
2004-12-31,32.9280
2005-01-03,32.9836
2005-01-04,33.0403
2005-01-05,33.0959
2005-01-06,33.1449
2005-01-07,33.1820
2005-01-10,33.2149
2005-01-11,33.2441
2005-01-12,33.2765
2005-01-13,33.2981
2005-01-14,33.3216
2005-01-18,33.3465
2005-01-19,33.3548
2005-01-20,33.3498
2005-01-21,33.3411
2005-01-24,33.3257
2005-01-25,33.3049
2005-01-26,33.2853
2005-01-27,33.2621
2005-01-28,33.2398
2005-01-31,33.2169
2005-02-01,33.1930
2005-02-02,33.1805
2005-02-03,33.1544
2005-02-04,33.1395
2005-02-07,33.1176
2005-02-08,33.0988
2005-02-09,33.0694
2005-02-10,33.0421
2005-02-11,33.0106
2005-02-14,32.9795
2005-02-15,32.9516
2005-02-16,32.9190
2005-02-17,32.8893
2005-02-18,32.8537
2005-02-22,32.8062
2005-02-23,32.7615
2005-02-24,32.7190
2005-02-25,32.6767
2005-02-28,32.6300
2005-03-01,32.5968
2005-03-02,32.5649
2005-03-03,32.5324
2005-03-04,32.4955
2005-03-07,32.4669
2005-03-08,32.4314
2005-03-09,32.3968
2005-03-10,32.3549
2005-03-11,32.3062
2005-03-14,32.2609
2005-03-15,32.2117
2005-03-16,32.1624
2005-03-17,32.1270
2005-03-18,32.0922
2005-03-21,32.0620
2005-03-22,32.0206
2005-03-23,31.9818
2005-03-24,31.9478
2005-03-28,31.9095
2005-03-29,31.8749
2005-03-30,31.8458
2005-03-31,31.8091
2005-04-01,31.7769
2005-04-04,31.7617
2005-04-05,31.7533
2005-04-06,31.7528
2005-04-07,31.7567
2005-04-08,31.7480
2005-04-11,31.7374
2005-04-12,31.7330
2005-04-13,31.7100
2005-04-14,31.6763
2005-04-15,31.6278
2005-04-18,31.5866
2005-04-19,31.5394
2005-04-20,31.4886
2005-04-21,31.4532
2005-04-22,31.4186
2005-04-25,31.3883
2005-04-26,31.3429
2005-04-27,31.2956
2005-04-28,31.2379
2005-04-29,31.1866
2005-05-02,31.1464
2005-05-03,31.1114
2005-05-04,31.0915
2005-05-05,31.0713
2005-05-06,31.0447
2005-05-09,31.0175
2005-05-10,30.9927
2005-05-11,30.9639
2005-05-12,30.9338
2005-05-13,30.9157
2005-05-16,30.8980
2005-05-17,30.8747
2005-05-18,30.8665
2005-05-19,30.8655
2005-05-20,30.8679
2005-05-23,30.8795
2005-05-24,30.8903
2005-05-25,30.9035
2005-05-26,30.9304
2005-05-27,30.9561
2005-05-31,30.9829
2005-06-01,31.0139
2005-06-02,31.0572
2005-06-03,31.0886
2005-06-06,31.1201
2005-06-07,31.1449
2005-06-08,31.1733
2005-06-09,31.1942
2005-06-10,31.2109
2005-06-13,31.2371
2005-06-14,31.2562
2005-06-15,31.2757
2005-06-16,31.2997
2005-06-17,31.3162
2005-06-20,31.3378
2005-06-21,31.3618
2005-06-22,31.3821
2005-06-23,31.4054
2005-06-24,31.4303
2005-06-27,31.4661
2005-06-28,31.5077
2005-06-29,31.5439
2005-06-30,31.5799
2005-07-01,31.5986
2005-07-05,31.6338
2005-07-06,31.6609
